action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,game_date,matchup,opponent,shot_id
35,3,350,20700951,33.9243,164,120,-118.1058,9,4,0,7,32,20,0.0,1,1,2,3,1315,53,9,12755
46,1,360,20700951,34.0443,0,0,-118.2698,8,4,0,7,14,0,1.0,1,4,4,1,1315,53,9,12756
28,3,381,20700951,33.9263,-51,118,-118.3208,5,4,0,7,38,12,1.0,1,4,7,4,1315,53,9,12757
35,3,384,20700951,33.8533,34,191,-118.2358,5,4,0,7,16,19,,1,4,2,3,1315,53,9,12758
35,3,388,20700951,33.9213,77,123,-118.1928,4,4,0,7,8,14,0.0,1,5,7,4,1315,53,9,12759
35,3,406,20700951,33.8193,-149,225,-118.4188,2,4,0,7,42,26,,2,6,5,5,1315,53,9,12760
53,3,6,20700970,33.9443,126,100,-118.1438,11,1,0,7,6,16,0.0,1,1,2,3,701,33,1,12761
35,3,21,20700970,33.9633,-181,81,-118.4508,9,1,0,7,52,19,1.0,1,3,2,3,701,33,1,12762
35,3,33,20700970,33.9493,144,95,-118.1258,8,1,0,7,35,17,,1,5,2,3,701,33,1,12763
35,3,36,20700970,33.9553,105,89,-118.1648,8,1,0,7,6,13,,1,5,2,4,701,33,1,12764
35,3,83,20700970,33.9493,227,95,-118.0428,2,1,0,7,58,24,1.0,2,1,5,5,701,33,1,12765
35,3,104,20700970,33.9453,164,99,-118.1058,1,1,0,7,8,19,0.0,1,5,2,3,701,33,1,12766
19,4,197,20700970,34.0443,0,0,-118.2698,3,2,0,7,11,0,1.0,1,4,4,1,701,33,1,12767
35,3,213,20700970,33.8043,3,240,-118.2668,1,2,0,7,49,24,,2,4,5,5,701,33,1,12768
19,4,240,20700970,34.0443,0,0,-118.2698,11,3,0,7,10,0,0.0,1,4,4,1,701,33,1,12769
35,3,272,20700970,33.7943,-2,250,-118.2718,7,3,0,7,24,25,1.0,2,4,5,5,701,33,1,12770
21,1,290,20700970,34.0443,0,0,-118.2698,6,3,0,7,10,0,1.0,1,4,4,1,701,33,1,12771
35,3,301,20700970,33.8703,-181,174,-118.4508,5,3,0,7,19,25,1.0,2,6,5,5,701,33,1,12772
35,3,306,20700970,34.0363,182,8,-118.0878,4,3,0,7,52,18,0.0,1,5,2,3,701,33,1,12773
35,3,356,20700970,33.7993,-123,245,-118.3928,0,3,0,7,28,27,0.0,2,6,5,5,701,33,1,12774
35,3,358,20700970,34.0063,151,38,-118.1188,0,3,0,7,6,15,0.0,1,5,2,4,701,33,1,12775
35,3,374,20700970,33.9573,125,87,-118.1448,10,4,0,7,22,15,,1,5,2,4,701,33,1,12776
35,3,382,20700970,33.8583,52,186,-118.2178,9,4,0,7,41,19,,1,4,2,3,701,33,1,12777
35,3,444,20700970,34.0443,-141,0,-118.4108,3,4,0,7,56,14,1.0,1,3,2,4,701,33,1,12778
35,3,447,20700970,34.0183,181,26,-118.0888,3,4,0,7,21,18,0.0,1,5,2,3,701,33,1,12779
35,3,455,20700970,33.8273,131,217,-118.1388,2,4,0,7,52,25,1.0,2,1,5,5,701,33,1,12780
35,3,462,20700970,33.7973,-80,247,-118.3498,2,4,0,7,21,25,0.0,2,4,5,5,701,33,1,12781
35,3,465,20700970,34.0043,75,40,-118.1948,1,4,0,7,58,8,0.0,1,5,7,4,701,33,1,12782
21,1,476,20700970,34.0443,0,0,-118.2698,1,4,0,7,21,0,,1,4,4,1,701,33,1,12783
35,3,6,20700988,34.0453,172,-1,-118.0978,11,1,0,7,11,17,0.0,1,5,2,3,910,13,21,12784
27,4,12,20700988,34.0443,0,0,-118.2698,10,1,0,7,46,0,0.0,1,4,4,1,910,13,21,12785
35,3,16,20700988,34.0163,118,28,-118.1518,10,1,0,7,13,12,0.0,1,5,2,4,910,13,21,12786
35,3,26,20700988,34.0263,213,18,-118.0568,8,1,0,7,12,21,1.0,1,5,2,3,910,13,21,12787
7,4,47,20700988,34.0443,0,0,-118.2698,5,1,0,7,43,0,1.0,1,4,4,1,910,13,21,12788
19,4,57,20700988,34.0443,0,0,-118.2698,4,1,0,7,45,0,1.0,1,4,4,1,910,13,21,12789
35,3,62,20700988,33.8683,164,176,-118.1058,4,1,0,7,7,24,0.0,2,1,5,5,910,13,21,12790
35,3,65,20700988,33.9123,-82,132,-118.3518,3,1,0,7,38,15,0.0,1,3,2,4,910,13,21,12791
21,1,70,20700988,34.0443,0,0,-118.2698,3,1,0,7,13,0,1.0,1,4,4,1,910,13,21,12792
35,3,106,20700988,33.9783,-107,66,-118.3768,11,2,0,7,28,12,0.0,1,3,2,4,910,13,21,12793
19,4,116,20700988,34.0443,0,0,-118.2698,9,2,0,7,50,0,0.0,1,4,4,1,910,13,21,12794
39,3,121,20700988,33.9983,29,46,-118.2408,9,2,0,7,13,5,1.0,1,4,7,1,910,13,21,12795
35,3,135,20700988,33.9903,38,54,-118.2318,7,2,0,7,41,6,0.0,1,4,7,1,910,13,21,12796
35,3,144,20700988,33.9073,110,137,-118.1598,7,2,0,7,7,17,0.0,1,1,2,3,910,13,21,12797
35,3,195,20700988,33.9293,-135,115,-118.4048,1,2,0,7,26,17,1.0,1,6,2,3,910,13,21,12798
35,3,200,20700988,33.8883,-43,156,-118.3128,0,2,0,7,51,16,0.0,1,4,2,3,910,13,21,12799
35,3,219,20700988,33.9043,-90,140,-118.3598,0,2,0,7,0,16,0.0,1,6,2,3,910,13,21,12800
35,3,228,20700988,33.9163,29,128,-118.2408,11,3,0,7,28,13,1.0,1,4,7,4,910,13,21,12801
19,4,243,20700988,34.0443,0,0,-118.2698,10,3,0,7,5,0,0.0,1,4,4,1,910,13,21,12802
35,3,302,20700988,33.8783,56,166,-118.2138,2,3,0,7,37,17,1.0,1,1,2,3,910,13,21,12803
35,3,319,20700988,34.0393,-169,5,-118.4388,1,3,0,7,22,16,,1,3,2,3,910,13,21,12804
35,3,328,20700988,33.8403,125,204,-118.1448,0,3,0,7,47,23,0.0,2,1,5,5,910,13,21,12805
7,4,332,20700988,34.0443,0,0,-118.2698,0,3,0,7,8,0,1.0,1,4,4,1,910,13,21,12806
19,4,347,20700988,34.0443,0,0,-118.2698,10,4,0,7,18,0,0.0,1,4,4,1,910,13,21,12807
19,4,356,20700988,34.0443,0,0,-118.2698,9,4,0,7,37,0,0.0,1,4,4,1,910,13,21,12808
53,3,385,20700988,33.9373,38,107,-118.2318,7,4,0,7,10,11,1.0,1,4,7,4,910,13,21,12809
35,3,389,20700988,33.8933,194,151,-118.0758,6,4,0,7,29,24,0.0,2,1,5,5,910,13,21,12810
35,3,406,20700988,33.9833,-72,61,-118.3418,4,4,0,7,56,9,1.0,1,3,7,4,910,13,21,12811
35,3,408,20700988,33.9263,-84,118,-118.3538,4,4,0,7,15,14,0.0,1,3,2,4,910,13,21,12812
19,4,414,20700988,34.0443,0,0,-118.2698,3,4,0,7,43,0,0.0,1,4,4,1,910,13,21,12813
35,3,430,20700988,33.8813,182,163,-118.0878,1,4,0,7,49,24,0.0,2,1,5,5,910,13,21,12814
35,3,435,20700988,33.9903,159,54,-118.1108,1,4,0,7,33,16,0.0,1,5,2,3,910,13,21,12815
19,4,442,20700988,34.0443,0,0,-118.2698,1,4,0,7,25,0,0.0,1,4,4,1,910,13,21,12816
35,3,39,20701003,34.0263,171,18,-118.0988,7,1,0,7,14,17,1.0,1,5,2,3,71,35,5,12817
35,3,46,20701003,33.8423,-23,202,-118.2928,6,1,0,7,33,20,1.0,1,4,2,3,71,35,5,12818
35,3,64,20701003,34.0213,187,23,-118.0828,5,1,0,7,14,18,1.0,1,5,2,3,71,35,5,12819
35,3,69,20701003,33.8983,204,146,-118.0658,4,1,0,7,14,25,1.0,2,1,5,5,71,35,5,12820
35,3,74,20701003,33.9883,172,56,-118.0978,3,1,0,7,33,18,0.0,1,5,2,3,71,35,5,12821
52,3,153,20701003,33.9683,166,76,-118.1038,8,2,0,7,27,18,1.0,1,5,2,3,71,35,5,12822
35,3,161,20701003,34.0263,-233,18,-118.5028,7,2,0,7,47,23,0.0,2,3,6,5,71,35,5,12823
35,3,190,20701003,33.9293,220,115,-118.0498,4,2,0,7,46,24,,2,1,5,5,71,35,5,12824
35,3,194,20701003,33.9373,154,107,-118.1158,4,2,0,7,26,18,0.0,1,5,2,3,71,35,5,12825
2,4,220,20701003,34.0443,0,0,-118.2698,2,2,0,7,11,0,1.0,1,4,4,1,71,35,5,12826
27,4,235,20701003,34.0443,0,0,-118.2698,0,2,0,7,50,0,1.0,1,4,4,1,71,35,5,12827
52,3,238,20701003,33.8503,-159,194,-118.4288,0,2,0,7,31,25,1.0,2,6,5,5,71,35,5,12828
28,3,254,20701003,34.0183,-159,26,-118.4288,11,3,0,7,13,16,0.0,1,3,2,3,71,35,5,12829
51,3,264,20701003,33.9983,-64,46,-118.3338,10,3,0,7,8,7,1.0,1,4,7,1,71,35,5,12830
10,3,275,20701003,33.9753,-23,69,-118.2928,9,3,0,7,14,7,0.0,1,4,7,1,71,35,5,12831
35,3,289,20701003,33.8483,15,196,-118.2548,8,3,0,7,17,19,0.0,1,4,2,3,71,35,5,12832
19,4,306,20701003,34.0443,0,0,-118.2698,5,3,0,7,44,0,1.0,1,4,4,1,71,35,5,12833
28,3,322,20701003,33.9723,-158,72,-118.4278,4,3,0,7,28,17,0.0,1,3,2,3,71,35,5,12834
35,3,380,20701003,34.0243,148,20,-118.1218,11,4,0,7,20,14,1.0,1,5,2,4,71,35,5,12835
35,3,385,20701003,33.8123,11,232,-118.2588,10,4,0,7,8,23,0.0,1,4,2,3,71,35,5,12836
2,4,431,20701003,34.0443,0,0,-118.2698,5,4,0,7,17,0,0.0,1,4,4,1,71,35,5,12837
57,2,440,20701003,34.0223,82,22,-118.1878,4,4,0,7,9,8,1.0,1,5,2,4,71,35,5,12838
35,3,467,20701003,33.9263,103,118,-118.1668,1,4,0,7,17,15,,1,5,2,4,71,35,5,12839
19,4,6,20701018,34.0443,0,0,-118.2698,10,1,0,7,35,0,1.0,1,4,4,1,159,73,32,12840
35,3,10,20701018,33.9223,-140,122,-118.4098,9,1,0,7,50,18,0.0,1,6,2,3,159,73,32,12841
34,1,29,20701018,34.0443,0,0,-118.2698,6,1,0,7,48,0,1.0,1,4,4,1,159,73,32,12842
19,4,44,20701018,34.0443,0,0,-118.2698,5,1,0,7,6,0,1.0,1,4,4,1,159,73,32,12843
7,4,57,20701018,34.0443,0,0,-118.2698,3,1,0,7,30,0,1.0,1,4,4,1,159,73,32,12844
35,3,64,20701018,33.8423,130,202,-118.1398,2,1,0,7,53,24,0.0,2,1,5,5,159,73,32,12845
35,3,147,20701018,33.8453,-92,199,-118.3618,6,2,0,7,1,21,0.0,1,6,2,3,159,73,32,12846
35,3,162,20701018,33.9063,-54,138,-118.3238,4,2,0,7,26,14,,1,4,7,4,159,73,32,12847
35,3,179,20701018,33.8803,-43,164,-118.3128,2,2,0,7,27,16,0.0,1,4,2,3,159,73,32,12848
35,3,204,20701018,33.9373,-25,107,-118.2948,0,2,0,7,0,10,0.0,1,4,7,4,159,73,32,12849
34,1,220,20701018,34.0443,0,0,-118.2698,10,3,0,7,32,0,,1,4,4,1,159,73,32,12850
53,3,235,20701018,34.0503,174,-6,-118.0958,9,3,0,7,8,17,0.0,1,5,2,3,159,73,32,12851
53,3,246,20701018,34.0523,-61,-8,-118.3308,7,3,0,7,31,6,0.0,1,4,7,1,159,73,32,12852
35,3,273,20701018,33.8503,-159,194,-118.4288,3,3,0,7,33,25,0.0,2,6,5,5,159,73,32,12853
28,3,276,20701018,33.9913,3,53,-118.2668,2,3,0,7,53,5,1.0,1,4,7,1,159,73,32,12854
35,3,285,20701018,33.8573,64,187,-118.2058,2,3,0,7,24,19,1.0,1,1,2,3,159,73,32,12855
35,3,289,20701018,34.0063,-11,38,-118.2808,1,3,0,7,39,3,0.0,1,4,4,1,159,73,32,12856
29,5,290,20701018,34.0443,0,0,-118.2698,1,3,0,7,38,0,0.0,1,4,4,1,159,73,32,12857
19,4,355,20701018,34.0443,0,0,-118.2698,7,4,0,7,16,0,0.0,1,4,4,1,159,73,32,12858
35,3,372,20701018,33.8633,118,181,-118.1518,5,4,0,7,13,21,1.0,1,1,2,3,159,73,32,12859
35,3,377,20701018,33.8913,112,153,-118.1578,4,4,0,7,46,18,0.0,1,1,2,3,159,73,32,12860
35,3,380,20701018,33.8603,-125,184,-118.3948,4,4,0,7,8,22,1.0,1,6,2,3,159,73,32,12861
20,1,384,20701018,34.0443,0,0,-118.2698,3,4,0,7,24,0,1.0,1,4,4,1,159,73,32,12862
35,3,411,20701018,34.0553,-112,-11,-118.3818,1,4,0,7,6,11,0.0,1,3,2,4,159,73,32,12863
27,4,24,20701027,34.0443,0,0,-118.2698,9,1,0,7,28,0,1.0,1,4,4,1,1161,49,17,12864
35,3,73,20701027,33.8063,-66,238,-118.3358,3,1,0,7,3,24,0.0,2,4,5,5,1161,49,17,12865
46,1,97,20701027,34.0443,0,0,-118.2698,0,1,0,7,30,0,1.0,1,4,4,1,1161,49,17,12866
7,4,170,20701027,34.0443,0,0,-118.2698,4,2,0,7,49,0,,1,4,4,1,1161,49,17,12867
10,3,206,20701027,33.9013,-67,143,-118.3368,0,2,0,7,40,15,1.0,1,4,2,4,1161,49,17,12868
35,3,211,20701027,33.8803,-184,164,-118.4538,0,2,0,7,22,24,0.0,2,6,5,5,1161,49,17,12869
39,3,225,20701027,33.9953,11,49,-118.2588,10,3,0,7,39,5,0.0,1,4,7,1,1161,49,17,12870
19,4,227,20701027,34.0443,0,0,-118.2698,10,3,0,7,37,0,0.0,1,4,4,1,1161,49,17,12871
10,3,235,20701027,33.9443,90,100,-118.1798,9,3,0,7,41,13,1.0,1,5,2,4,1161,49,17,12872
35,3,244,20701027,33.9953,1,49,-118.2688,8,3,0,7,49,4,0.0,1,4,7,1,1161,49,17,12873
10,3,274,20701027,33.9173,38,127,-118.2318,5,3,0,7,53,13,1.0,1,4,7,4,1161,49,17,12874
35,3,285,20701027,33.8043,113,240,-118.1568,4,3,0,7,53,26,0.0,2,1,5,5,1161,49,17,12875
35,3,288,20701027,33.8983,-156,146,-118.4258,4,3,0,7,27,21,0.0,1,6,2,3,1161,49,17,12876
35,3,315,20701027,33.9063,149,138,-118.1208,2,3,0,7,44,20,1.0,1,1,2,3,1161,49,17,12877
4,4,343,20701027,34.0443,0,0,-118.2698,0,3,0,7,2,0,1.0,1,4,4,1,1161,49,17,12878
35,3,4,20701043,33.8843,-67,160,-118.3368,11,1,0,7,19,17,1.0,1,6,2,3,340,37,8,12879
26,6,27,20701043,34.0113,-72,33,-118.3418,9,1,0,7,16,7,1.0,1,4,7,1,340,37,8,12880
53,3,82,20701043,33.9323,-89,112,-118.3588,3,1,0,7,50,14,0.0,1,3,2,4,340,37,8,12881
35,3,94,20701043,33.9073,72,137,-118.1978,3,1,0,7,16,15,1.0,1,4,7,4,340,37,8,12882
35,3,105,20701043,33.9533,-21,91,-118.2908,1,1,0,7,59,9,,1,4,7,4,340,37,8,12883
35,3,107,20701043,33.8663,-141,178,-118.4108,1,1,0,7,21,22,0.0,1,6,2,3,340,37,8,12884
10,3,127,20701043,33.9493,117,95,-118.1528,11,2,0,7,23,15,0.0,1,5,2,4,340,37,8,12885
35,3,138,20701043,33.8843,71,160,-118.1988,10,2,0,7,33,17,0.0,1,1,2,3,340,37,8,12886
35,3,174,20701043,33.8153,-107,229,-118.3768,8,2,0,7,17,25,,2,6,5,5,340,37,8,12887
19,4,234,20701043,34.0443,0,0,-118.2698,2,2,0,7,58,0,0.0,1,4,4,1,340,37,8,12888
19,4,257,20701043,34.0443,0,0,-118.2698,1,2,0,7,29,0,0.0,1,4,4,1,340,37,8,12889
35,3,266,20701043,33.7893,92,255,-118.1778,0,2,0,7,7,27,,2,1,5,5,340,37,8,12890
35,3,277,20701043,33.9243,218,120,-118.0518,11,3,0,7,19,24,0.0,2,1,5,5,340,37,8,12891
35,3,286,20701043,33.8893,-8,155,-118.2778,10,3,0,7,43,15,1.0,1,4,2,4,340,37,8,12892
35,3,296,20701043,33.9243,105,120,-118.1648,9,3,0,7,12,15,0.0,1,5,2,4,340,37,8,12893
35,3,315,20701043,33.8353,130,209,-118.1398,7,3,0,7,11,24,1.0,2,1,5,5,340,37,8,12894
35,3,322,20701043,33.8883,-120,156,-118.3898,6,3,0,7,41,19,1.0,1,6,2,3,340,37,8,12895
35,3,353,20701043,33.8023,85,242,-118.1848,3,3,0,7,17,25,0.0,2,1,5,5,340,37,8,12896
4,4,386,20701043,34.0443,0,0,-118.2698,0,3,0,7,46,0,1.0,1,4,4,1,340,37,8,12897
35,3,393,20701043,33.7943,64,250,-118.2058,0,3,0,7,22,25,0.0,2,4,5,5,340,37,8,12898
26,6,408,20701043,34.0273,-61,17,-118.3308,11,4,0,7,20,6,1.0,1,4,7,1,340,37,8,12899
28,3,412,20701043,33.8943,3,150,-118.2668,10,4,0,7,55,15,0.0,1,4,2,4,340,37,8,12900
46,1,433,20701043,34.0443,0,0,-118.2698,9,4,0,7,16,0,1.0,1,4,4,1,340,37,8,12901
10,3,490,20701043,34.0453,174,-1,-118.0958,4,4,0,7,2,17,0.0,1,5,2,3,340,37,8,12902
28,3,495,20701043,33.9933,47,51,-118.2228,3,4,0,7,35,6,,1,4,7,1,340,37,8,12903
35,3,513,20701043,33.9503,3,94,-118.2668,2,4,0,7,47,9,0.0,1,4,7,4,340,37,8,12904
7,4,531,20701043,34.0443,0,0,-118.2698,1,4,0,7,24,0,1.0,1,4,4,1,340,37,8,12905
35,3,537,20701043,33.8323,151,212,-118.1188,0,4,0,7,56,26,,2,1,5,5,340,37,8,12906
35,3,543,20701043,33.8223,-199,222,-118.4688,0,4,0,7,30,29,,2,6,5,5,340,37,8,12907
35,3,549,20701043,33.7913,125,253,-118.1448,0,4,0,7,6,28,0.0,2,1,5,5,340,37,8,12908
35,3,8,20701051,34.0363,-69,8,-118.3388,11,1,0,7,15,6,,1,4,7,1,274,3,8,12909
26,6,18,20701051,34.0143,-51,30,-118.3208,10,1,0,7,26,5,1.0,1,4,7,1,274,3,8,12910
28,3,48,20701051,34.0273,-79,17,-118.3488,6,1,0,7,56,8,0.0,1,3,7,4,274,3,8,12911
35,3,53,20701051,33.9473,-149,97,-118.4188,6,1,0,7,12,17,,1,3,2,3,274,3,8,12912
28,3,59,20701051,33.9853,126,59,-118.1438,5,1,0,7,15,13,1.0,1,5,2,4,274,3,8,12913
53,3,62,20701051,34.0163,141,28,-118.1288,4,1,0,7,52,14,0.0,1,5,2,4,274,3,8,12914
35,3,108,20701051,33.8223,-154,222,-118.4238,1,1,0,7,25,27,,2,6,5,5,274,3,8,12915
19,4,115,20701051,34.0243,15,20,-118.2548,0,1,0,7,45,2,0.0,1,4,4,1,274,3,8,12916
35,3,126,20701051,33.7583,15,286,-118.2548,0,1,0,7,1,28,0.0,2,4,5,5,274,3,8,12917
28,3,185,20701051,34.0583,154,-14,-118.1158,6,2,0,7,9,15,0.0,1,5,2,4,274,3,8,12918
28,3,203,20701051,33.9393,-33,105,-118.3028,3,2,0,7,3,11,0.0,1,4,7,4,274,3,8,12919
35,3,245,20701051,34.0343,143,10,-118.1268,11,3,0,7,42,14,0.0,1,5,2,4,274,3,8,12920
35,3,252,20701051,33.8093,103,235,-118.1668,10,3,0,7,31,25,0.0,2,1,5,5,274,3,8,12921
7,4,267,20701051,34.0273,-23,17,-118.2928,9,3,0,7,8,2,1.0,1,4,4,1,274,3,8,12922
35,3,303,20701051,33.8423,158,202,-118.1118,5,3,0,7,49,25,0.0,2,1,5,5,274,3,8,12923
35,3,307,20701051,33.9173,-120,127,-118.3898,5,3,0,7,16,17,0.0,1,6,2,3,274,3,8,12924
13,4,320,20701051,34.0273,16,17,-118.2538,3,3,0,7,41,2,1.0,1,4,4,1,274,3,8,12925
7,4,332,20701051,34.0273,23,17,-118.2468,2,3,0,7,28,2,1.0,1,4,4,1,274,3,8,12926
28,3,337,20701051,33.9503,16,94,-118.2538,1,3,0,7,24,9,0.0,1,4,7,4,274,3,8,12927
28,3,348,20701051,34.0493,235,-5,-118.0348,0,3,0,7,37,23,1.0,2,5,1,5,274,3,8,12928
35,3,362,20701051,33.8813,51,163,-118.2188,11,4,0,7,36,17,0.0,1,4,2,3,274,3,8,12929
26,6,369,20701051,34.0193,67,25,-118.2028,10,4,0,7,44,7,,1,4,7,1,274,3,8,12930
28,3,388,20701051,33.9273,-161,117,-118.4308,8,4,0,7,18,19,,1,6,2,3,274,3,8,12931
35,3,397,20701051,33.8883,115,156,-118.1548,7,4,0,7,8,19,0.0,1,1,2,3,274,3,8,12932
40,4,414,20701051,34.0213,-3,23,-118.2728,5,4,0,7,29,2,1.0,1,4,4,1,274,3,8,12933
52,3,434,20701051,33.9353,-168,109,-118.4378,3,4,0,7,44,20,,1,3,2,3,274,3,8,12934
35,3,455,20701051,33.8843,117,160,-118.1528,1,4,0,7,27,19,0.0,1,1,2,3,274,3,8,12935
53,3,464,20701051,33.9443,-140,100,-118.4098,0,4,0,7,41,17,0.0,1,3,2,3,274,3,8,12936
35,3,491,20701051,34.0443,164,0,-118.1058,4,5,0,7,38,16,0.0,1,5,2,3,274,3,8,12937
35,3,497,20701051,33.9583,105,86,-118.1648,4,5,0,7,3,13,0.0,1,5,2,4,274,3,8,12938
35,3,9,20701069,33.8123,136,232,-118.1338,11,1,0,7,0,26,0.0,2,1,5,5,826,62,4,12939
35,3,28,20701069,34.0393,97,5,-118.1728,8,1,0,7,5,9,1.0,1,5,2,4,826,62,4,12940
49,4,51,20701069,34.0443,0,0,-118.2698,4,1,0,7,43,0,0.0,1,4,4,1,826,62,4,12941
19,4,90,20701069,34.0443,0,0,-118.2698,0,1,0,7,55,0,1.0,1,4,4,1,826,62,4,12942
35,3,131,20701069,33.9073,151,137,-118.1188,9,2,0,7,5,20,0.0,1,1,2,3,826,62,4,12943
35,3,139,20701069,33.8733,120,171,-118.1498,7,2,0,7,47,20,0.0,1,1,2,3,826,62,4,12944
19,4,144,20701069,34.0443,0,0,-118.2698,7,2,0,7,40,0,0.0,1,4,4,1,826,62,4,12945
35,3,179,20701069,33.8473,136,197,-118.1338,4,2,0,7,34,23,1.0,2,1,5,5,826,62,4,12946
35,3,182,20701069,33.8203,-135,224,-118.4048,4,2,0,7,3,26,0.0,2,6,5,5,826,62,4,12947
35,3,210,20701069,33.8373,138,207,-118.1318,1,2,0,7,10,24,1.0,2,1,5,5,826,62,4,12948
35,3,212,20701069,33.9173,-223,127,-118.4928,0,2,0,7,42,25,0.0,2,6,5,5,826,62,4,12949
35,3,224,20701069,33.9503,-79,94,-118.3488,11,3,0,7,45,12,0.0,1,3,7,4,826,62,4,12950
35,3,232,20701069,33.8943,158,150,-118.1118,11,3,0,7,4,21,,1,1,2,3,826,62,4,12951
19,4,236,20701069,34.0443,0,0,-118.2698,10,3,0,7,43,0,0.0,1,4,4,1,826,62,4,12952
55,3,247,20701069,34.0183,-66,26,-118.3358,9,3,0,7,3,7,1.0,1,4,7,1,826,62,4,12953
7,4,251,20701069,34.0443,0,0,-118.2698,8,3,0,7,51,0,1.0,1,4,4,1,826,62,4,12954
35,3,268,20701069,33.8803,-113,164,-118.3828,7,3,0,7,22,19,,1,6,2,3,826,62,4,12955
35,3,271,20701069,33.8553,117,189,-118.1528,6,3,0,7,48,22,0.0,1,1,2,3,826,62,4,12956
35,3,283,20701069,33.8653,69,179,-118.2008,5,3,0,7,49,19,0.0,1,1,2,3,826,62,4,12957
53,3,288,20701069,34.0293,87,15,-118.1828,5,3,0,7,10,8,1.0,1,5,2,4,826,62,4,12958
35,3,423,20701069,33.8473,-161,197,-118.4308,4,4,0,7,17,25,0.0,2,6,5,5,826,62,4,12959
35,3,429,20701069,33.9913,-26,53,-118.2958,3,4,0,7,55,5,0.0,1,4,7,1,826,62,4,12960
35,3,4,20701082,33.8423,92,202,-118.1778,11,1,0,7,28,22,0.0,1,1,2,3,1047,7,20,12961
35,3,9,20701082,33.9373,-38,107,-118.3078,11,1,0,7,3,11,1.0,1,4,7,4,1047,7,20,12962
35,3,11,20701082,34.0503,235,-6,-118.0348,10,1,0,7,25,23,1.0,2,5,1,5,1047,7,20,12963
35,3,34,20701082,33.9063,-135,138,-118.4048,8,1,0,7,10,19,0.0,1,6,2,3,1047,7,20,12964
35,3,40,20701082,33.8013,128,243,-118.1418,7,1,0,7,37,27,1.0,2,1,5,5,1047,7,20,12965
35,3,54,20701082,33.8403,-99,204,-118.3688,5,1,0,7,52,22,0.0,1,6,2,3,1047,7,20,12966
35,3,61,20701082,33.9113,115,133,-118.1548,5,1,0,7,1,17,0.0,1,1,2,3,1047,7,20,12967
35,3,82,20701082,33.7893,-21,255,-118.2908,3,1,0,7,38,25,1.0,2,4,5,5,1047,7,20,12968
35,3,87,20701082,33.8303,121,214,-118.1488,3,1,0,7,11,24,1.0,2,1,5,5,1047,7,20,12969
35,3,91,20701082,33.8763,-25,168,-118.2948,2,1,0,7,44,16,0.0,1,4,2,3,1047,7,20,12970
35,3,106,20701082,33.8403,158,204,-118.1118,1,1,0,7,54,25,1.0,2,1,5,5,1047,7,20,12971
35,3,112,20701082,33.8043,-117,240,-118.3868,1,1,0,7,22,26,0.0,2,6,5,5,1047,7,20,12972
19,4,174,20701082,34.0443,0,0,-118.2698,8,2,0,7,16,0,,1,4,4,1,1047,7,20,12973
46,1,183,20701082,34.0443,0,0,-118.2698,7,2,0,7,15,0,1.0,1,4,4,1,1047,7,20,12974
6,3,192,20701082,34.0263,130,18,-118.1398,6,2,0,7,52,13,1.0,1,5,2,4,1047,7,20,12975
35,3,208,20701082,33.8323,-172,212,-118.4418,5,2,0,7,30,27,1.0,2,6,5,5,1047,7,20,12976
7,4,214,20701082,34.0443,0,0,-118.2698,4,2,0,7,30,0,1.0,1,4,4,1,1047,7,20,12977
35,3,221,20701082,33.8093,-102,235,-118.3718,4,2,0,7,0,25,0.0,2,6,5,5,1047,7,20,12978
19,4,223,20701082,34.0443,0,0,-118.2698,3,2,0,7,51,0,0.0,1,4,4,1,1047,7,20,12979
26,6,226,20701082,33.9783,-28,66,-118.2978,3,2,0,7,33,7,1.0,1,4,7,1,1047,7,20,12980
35,3,239,20701082,33.9853,230,59,-118.0398,2,2,0,7,38,23,0.0,2,5,1,5,1047,7,20,12981
35,3,262,20701082,33.7813,13,263,-118.2568,0,2,0,7,56,26,0.0,2,4,5,5,1047,7,20,12982
35,3,278,20701082,33.9113,102,133,-118.1678,11,3,0,7,39,16,1.0,1,1,2,3,1047,7,20,12983
35,3,281,20701082,33.8063,-103,238,-118.3728,11,3,0,7,10,25,1.0,2,6,5,5,1047,7,20,12984
35,3,290,20701082,33.8473,-176,197,-118.4458,10,3,0,7,9,26,1.0,2,6,5,5,1047,7,20,12985
35,3,294,20701082,33.8483,-181,196,-118.4508,9,3,0,7,41,26,0.0,2,6,5,5,1047,7,20,12986
20,1,309,20701082,34.0443,0,0,-118.2698,7,3,0,7,50,0,1.0,1,4,4,1,1047,7,20,12987
35,3,316,20701082,33.8783,-205,166,-118.4748,7,3,0,7,3,26,,2,6,5,5,1047,7,20,12988
35,3,318,20701082,33.9553,-5,89,-118.2748,6,3,0,7,29,8,0.0,1,4,7,4,1047,7,20,12989
35,3,346,20701082,33.8833,107,161,-118.1628,3,3,0,7,46,19,0.0,1,1,2,3,1047,7,20,12990
35,3,349,20701082,33.7923,107,252,-118.1628,3,3,0,7,17,27,0.0,2,1,5,5,1047,7,20,12991
53,3,415,20701082,33.9443,74,100,-118.1958,9,4,0,7,29,12,1.0,1,5,7,4,1047,7,20,12992
